Unit:
A: mol/cm3/s
E: cal/mol

Reactions:
//! Marinov, N.M.
//!    "A detailed chemical kinetic model for high temperature ethanol oxidation",
//!    Int. J. Chem. Kinet. (1999) v.31 183-220
//!
//! Those reactions commented out are duplicates to the GRI-Mech 3.0 mechanism, 
//!     unless otherwise noted

//!OH+H2=H+H2O             2.14E+08  1.52  3449.0 !Marinov 1995a
//!O+OH=O2+H               2.02E+14  -0.4     0.0 !Marinov 1995a
//!O+H2=OH+H               5.06E+04  2.67  6290.0 !Marinov 1995a
//!H+O2(+m)=HO2(+m)        4.52E+13  0.0      0.0 !Marinov 1995a
//!   LOW / 1.05E+19  -1.257  0.0 /	           !Marinov 1995a
//!   H2O/0.0/ H2/0.0/ N2/0.0/ CH4/10.0/ CO2/3.8/ CO/1.9/
//!H+O2(+N2)=HO2(+N2)      4.52E+13  0.0      0.0 !Marinov 1995a
//!   LOW / 2.03E+20  -1.59   0.0 /   	           !Marinov 1995a
//!H+O2(+H2)=HO2(+H2)      4.52E+13  0.0      0.0 !Marinov 1995a
//!    LOW / 1.52E+19  -1.133  0.0 /        	     !Marinov 1995a
//!H+O2(+H2O)=HO2(+H2O)    4.52E+13  0.0      0.0 !Marinov 1995a
//!   LOW / 2.10E+23  -2.437  0.0 /        	     !Marinov 1995a
//!OH+HO2=H2O+O2           2.13E+28 -4.827 3500.0 !Hippler 1995
//!    DUPLICATE
//!OH+HO2=H2O+O2 	      9.10E+14  0.0  10964.0 !Hippler 1995  
//!    DUPLICATE
//!H+HO2=OH+OH             1.50E+14  0.0  1000.0  !Marinov 1995a
//!H+HO2=H2+O2             6.63E+13  0.0  2126.0  !Tsang   1986x
//!H+HO2=O+H2O        	3.01E+13  0.0  1721.0  !Marinov 1995a
//!O+HO2=O2+OH         	3.25E+13  0.0     0.0  !Marinov 1995a
//!OH+OH=O+H2O             3.57E+04  2.4 -2112.0  !Marinov 1995a
//!H+H+m=H2+m              1.00E+18 -1.0     0.0  !Marinov 1995a
//!   H2O/0.0/ H2/0.0/	
//!H+H+H2=H2+H2            9.20E+16 -0.6     0.0  !Marinov 1995a
//!H+H+H2O=H2+H2O          6.00E+19 -1.25    0.0  !Marinov 1995a
//!H+OH+m=H2O+m            2.21E+22 -2.0     0.0  !Marinov 1995a  
//!   H2O/6.4/
//!H+O+m=OH+m              4.71E+18 -1.0     0.0  !Marinov 1995a 
//!   H2O/6.4/
//!O+O+m=O2+m              1.89E+13  0.0 -1788.0  !Marinov 1995a
//!HO2+HO2=H2O2+O2         4.20E+14  0.0 11982.0  !Marinov 1995a
//!   DUPLICATE
//!HO2+HO2=H2O2+O2         1.30E+11  0.0 -1629.0  !Marinov 1995a
//!   DUPLICATE
//!OH+OH(+m)=H2O2(+m)      1.24E+14 -0.37    0.0  !Marinov 1995a
//!   LOW / 3.04E+30   -4.63   2049.0 /   	     !Marinov 1995a
//!   TROE / 0.470   100.0   2000.0  1.0E+15 /
//!H2O2+H=HO2+H2           1.98E+06  2.0  2435.0  !Marinov 1995a
//!H2O2+H=OH+H2O           3.07E+13  0.0  4217.0  !Marinov 1995a
//!H2O2+O=OH+HO2           9.55E+06  2.0  3970.0  !Marinov 1995a
//!H2O2+OH=H2O+HO2         2.40E+00 4.042 -2162.0 !Marinov 1995a
//!CH3+CH3(+m)=C2H6(+m)    9.22E+16 -1.174 636.0  !Walter  1990
//!   LOW / 1.14E+36   -5.246  1705.0 / 	     !Walter  1990  
//!   TROE / 0.405  1120.0     69.6  1.0E+15 /
//!   H2O/5.0/ H2/2.0/ CO2/3.0/ CO/2.0/
//!CH3+H(+m)=CH4(+m)       2.14E+15 -0.4    0.0   !Tsang 1986 
//!   LOW /  3.31E+30   -4.0  2108.0 /	          !Marinov 1996
//!   TROE / 0.0   1.0E-15   1.0E-15   40.0 /
//!   H2O/5.0/ H2/2.0/ CO2/3.0/ CO/2.0/ 	
//!CH4+H=CH3+H2            2.20E+04 3.0   8750.0  !Miller 1992
//!CH4+OH=CH3+H2O     	   4.19E+06 2.0   2547.0  !Marinov 1995
//!CH4+O=CH3+OH      	   6.92E+08 1.56  8485.0  !Marinov 1995
//!CH4+HO2=CH3+H2O2        1.12E+13 0.0   24640.0 !Marinov 1995
//!CH3+HO2=CH3O+OH         7.00E+12 0.0      0.0  !Troe  1993
//!CH3+HO2=CH4+O2	   3.00E+12 0.0      0.0  !Marinov 1995
//!CH3+O=CH2O+H    	   8.00E+13 0.0      0.0  !Marinov 1995
//!CH3+O2=CH3O+O 	   1.45E+13 0.0   29209.0 !Klatt 1991
//!CH3+O2=CH2O+OH   	   2.51E+11 0.0   14640.0 !Marinov 1995
//!CH3O+H=CH3+OH           1.00E+13 0.0      0.0  !Marinov 1998
//!CH2OH+H=CH3+OH          1.00E+13 0.0      0.0  !Marinov 1998
//!CH3+OH=CH2(S)+H2O       2.00E+13 0.0    550.0  !Pilling 1997
//!CH3+OH=HCOH+H2          1.00E+10 0.0   -415.0  !Pilling 1997
//!CH3+OH=CH2+H2O          3.00E+06 2.0   2500.0  !Marinov 1996
//!CH3+H=CH2+H2            9.00E+13 0.0   15100.0 !Miller 1992
//!CH3+m=CH+H2+m           6.90E+14 0.0   82469.0 !Markus 1992
//!CH3+m=CH2+H+m           1.90E+16 0.0   91411.0 !Markus 1992
//!CH3+OH(+m)=CH3OH(+m)    8.70E+13 0.1       0.0 !Fagerstrom 1993
//!   LOW/ 8.84E+41   -7.4   626.0 / 		  !Marinov 1996 
//!   TROE /  0.025   1.0E-15   8000.0   3000.0/
//!   H2O /10.0/ H2/2.0/ CO2/3.0/ CO/2.0/
//!CH3OH(+m)=CH2(S)+H2O(+m)  2.837e10 1.0 83871.     !Marinov 1998
//!   LOW / 1.78e49 -8.81 93369./
//!   TROE /0.9 740. 980. 5100./
//!   H2O/10.0/ H2/2.0/ CO2/3.0/ CO/2.0/
//!CH3OH(+m)=HCOH+H2(+m) 4.2e9 1.12 85604.           !Marinov 1998
//!    LOW / 5.02e47 -8.402 94823./
//!    TROE/ 0.9 615. 915. 4615./
//!    H2O /10.0/ H2/2.0/ CO2/3.0/ CO/2.0/
//!CH3OH(+m)=CH2O+H2(+m) 2.03e9 1.0 91443.           !Marinov 1998
//!   LOW /9.784e47 -8.4 101761./
//!   TROE/ 0.9 825. 1125. 5700./
//!   H2O/10.0/ H2/2.0/ CO2/3.0/ CO/2.0/
//!CH3OH+OH=CH2OH+H2O      2.61E+05  2.182 -1344.0   !Tsang  1987
//!CH3OH+OH=CH3O+H2O       2.62E+06  2.056   916.0   !Tsang  1987
//!CH3OH+O=CH2OH+OH        3.88E+05  2.5    3080.0   !Tsang  1987
//!CH3OH+H=CH2OH+H2        1.70E+07  2.1    4868.0   !Tsang  1987
//!CH3OH+H=CH3O+H2         4.24E+06  2.1    4868.0   !Tsang  1987
//!CH3OH+CH3=CH2OH+CH4     3.19E+01  3.17   7171.0   !Tsang  1987
//!CH3OH+CH3=CH3O+CH4      1.45E+01  3.10   6935.0   !Tsang  1987
//!CH3OH+HO2=CH2OH+H2O2     9.64E+10  0.0   12578.0   !Tsang  1987
//!Tsang 1987
CH2OH + H2O2 <=> HO2 + CH3OH	3.01E+09	0.0	2580.0	0.0 0.0 0.0
//!C3H6+H=C2H4+CH3        4.23E+12   0.0    1302.0  ! Tsang 1991
//! Tsang 1991
C3H6 + H <=> aC3H5 + H2        1.73E+05   2.5    2492.0  	0.0	0.0	0.0
//! Tsang 1991
C3H6 + H <=> sC3H5 + H2        4.09E+05   2.5    9794.0  0.0	0.0	0.0
//! Tsang 1991
C3H6 + H <=> pC3H5 + H2        8.04E+05   2.5   12284.0  0.0	0.0	0.0
//! Tsang 1991
aC3H5 + HO2 <=> C3H6 + O2      3.00E+12   0.0       0.0  0.0	0.0	0.0
//! Tsang 1991
C3H6 + CH3 <=> aC3H5 + CH4     2.22E+00   3.5    5675.0  0.0	0.0	0.0
//! Tsang 1991
C3H6 + CH3 <=> sC3H5 + CH4     8.43E-01   3.5   11656.0  0.0	0.0	0.0
//! Tsang 1991
C3H6 + CH3 <=> pC3H5 + CH4     1.35E+00   3.5   12848.0  0.0	0.0	0.0
//!C3H6+C2H5=aC3H5+C2H6   2.22E+00   3.5    5675.0  ! Tsang 1991
//! Marinov 1996 
C3H4O-enone + OH <=> C3H3O-enone + H2O 4.00E+06   2.0      0.0   0.0	0.0	0.0
//! Marinov 1996 
C3H4O-enone + O <=> C3H3O-enone + OH   7.60E+08   1.5   8500.0   0.0	0.0	0.0
//! Marinov 1996 
C3H4O-enone + H <=> C3H3O-enone + H2   2.00E+05   2.5   2500.0   0.0	0.0	0.0
//!C3H4O-enone+H=C2H5+CO      2.00E+13   0.0   2000.0   ! Marinov 1996 
//!C3H4O-enone+O=CH3+HCO+CO   3.00E+07   2.0      0.0   ! Marinov 1996 
//! Marinov 1996 
C3H4O + OH = C3H3O-enone + H2O 1.00E+13  0.0      0.0   0.0	0.0	0.0
//! Marinov 1996 
C3H4O + O <=> C3H3O-enone + OH  7.24E+12   0.0   1970.0   0.0	0.0	0.0
//C3H4O+O=CH2CO+HCO+H 5.01E+07   1.76    76.0   ! Marinov 1996 
//! Marinov 1996 
C3H4O + H <=> C3H3O-enone + H2  3.98E+13   0.0   4200.0   0.0	0.0	0.0
//!C3H4O+H=C2H4+HCO    2.00E+13   0.0   3500.0   ! Marinov 1996 
//!C3H4O+O2=C3H3O-enone+HO2 3.00E+13  0.0  36000.0   ! Marinov 1996 
//!Based on Baulch (1992) CH3CHO+O2=HO2+CH3CO
C3H4O + O2 <=> C3H3O-enone + HO2	3.01E+13	0.0	39.15E+03	0.0	0.0	0.0
//!C3H3O-enone=C2H3+CO        1.00E+14   0.0  34000.0   ! Marinov 1996 
//!C3H3O-enone+O=C2H3+CO2     1.00E+14   0.0      0.0   ! Marinov 1996
//! Bozzelli 1993
aC3H5 + O2 <=> C3H4O + OH   1.82E+13  -0.41 22859.0  0.0	0.0	0.0
//!aC3H5+O2=aC3H4+HO2     4.99E+15  -1.4  22428.0   ! Bozzelli 1993
//!The following two replaced by MRH C3H5O2 CBS-QB3 PES
//!aC3H5+O2=CH2CHO+CH2O   1.06E+10  0.34  12838.0   ! Bozzelli 1993
//!aC3H5+O2=C2H2+CH2O+OH  2.78E+25  -4.8  15468.0   ! Bozzelli 1993
//!aC3H5+HO2=C3H5O-enal+OH    1.00E+13  0.0     0.0  !Tsang 1991
//!C3H5O-enal+O2=C3H4O+HO2 4.00E+10  0.0  1100.0  ! Marinov 1998 
//!C3H5O-enal+CO=aC3H5+CO2    4.68E+2   3.16 5380.0  ! Marinov 1998
//!C3H4O+H(+m)=C3H5O-enal(+m) 5.40E+11 0.454 2600. ! Marinov 1998
//!   LOW/ 1.5e30 -4.8 5560./
//!   TROE/0.78  94.  1555. 4200./
//!  H2O/5./
//!aC3H5+OH=aC3H4+H2O     1.00E+13  0.0       0.0   ! Tsang 1991
//!aC3H5+H=aC3H4+H2       5.00E+13  0.0       0.0   ! Marinov 1996 
//!aC3H5+H=C3H6    	  1.88E+26  -3.6   5468.0   ! Marinov 1996 
//!aC3H5+O=C3H4O+H     1.81E+14  0.0       0.0   ! Slagle 1992
//! Tsang 1991
aC3H5 + CH3 <=> aC3H4 + CH4    3.02E+12  -0.32  -131.0 	0.0	0.0	0.0  
//! Marinov 1996 
pC3H5 + O2 <=> CH3CHO + HCO    1.09E+23  -3.29  3892.0  0.0	0.0	0.0 
//!pC3H5+O2=C3H4O-enone+H+O   1.60E+15  -0.78  3135.0   ! Marinov 1996 
//!pC3H5+O=C3H4O-enone+H      1.00E+14   0.0      0.0   ! Marinov 1996 
//!pC3H5+H=pC3H4+H2       2.00E+13   0.0      0.0   ! Marinov 1996 
//!pC3H5+OH=pC3H4+H2O     1.00E+13   0.0      0.0   ! Marinov 1996 
//!pC3H5+H=aC3H5+H        1.00E+14   0.0      0.0   ! Marinov 1996
//!sC3H5+H=aC3H5+H        1.00E+14   0.0      0.0   ! Marinov 1996
//! Marinov 1996 
sC3H5 + O2 <=> CH3CO + CH2O    1.09E+22  -3.29  3892.0 	0.0	0.0	0.0  
//!sC3H5+O=CH2CO+CH3      1.00E+14   0.0      0.0   ! Marinov 1996 
//! Marinov 1996 
sC3H5 + H <=> pC3H4 + H2       4.00E+13   0.0      0.0   	0.0	0.0	0.0
//! Marinov 1996
sC3H5 + OH <=> pC3H4 + H2O     2.00E+13   0.0      0.0		0.0	0.0	0.0
//!aC3H4+H=pC3H3+H2      2.00E+7    2.0   5000.0   ! Marinov 1997
//!aC3H4+O=C2H4+CO        1.34E+07   1.88   179.0   ! Marinov 1996 
//!aC3H4+OH=pC3H3+H2O    1.00E+7    2.0   1000.0   ! Marinov 1997
//! Marinov 1997
aC3H4 + CH3 <=> pC3H3 + CH4   3.00E+01    3.5   5600.0 	0.0	0.0	0.0
//! Marinov 1997
aC3H4 <=> pC3H4            1.48E+13   0.0   60401.0 	0.0	0.0	0.0 
//!pC3H4+H=pC3H3+H2      2.00E+7    2.0   5000.0   ! Marinov 1997
//!pC3H4+O=C2H4+CO        1.50E+13   0.0   2102.0   ! Marinov 1996 
//!pC3H4+OH=pC3H3+H2O    1.00E+7    2.0   1000.0   ! Marinov 1997
//!pC3H4+CH3=pC3H3+CH4   1.50E+0    3.5   5600.0   ! Marinov 1997
//CH3+pC3H4=CH4+pC3H3	1.98E14	0.0	13.1e+03	!H_Abstraction exact: 	C/H3/Ct     C_methyl     

//!pC3H4+H=CH3+C2H2       5.12E+10   1.0   2060.0   ! Marinov 1997 
//! Reaction rate expression reported by Sharma et al. implemented; see below
//! Sharma, S.; Harper, M.R.; Green, W.H.,
//!    "Modeling of 1,3-hexadiene, 2,4-hexadiene and 1,4-hexadiene doped methane flames:
//!    Flame modeling, Benzene and Styrene formation", Submitted to Combust. Flame

//!pC3H4+H(+m)=sC3H5(+m)  6.50E+12   0.0   2000.0   ! Wagner 1972
//!   LOW / 8.45E+39  -7.27    6577.0 /                ! Marinov 1996 
//!aC3H4+H(+m)=aC3H5(+m)  1.20E+11   0.69  3007.0   ! Tsang 1992	
//!   LOW / 5.56E+33   -5.0    4448.0 /		    ! Marinov 1996 

//!aC3H4+H(+m)=sC3H5(+m)  8.49E+11   0.0   2000.0   ! Wagner 1972
//!   LOW / 1.11E+34   -5.0    4448.0 /	            ! Marinov 1996 
//! Estimate: This study divides the high pressure limit pre-exponential factor by 10

//!pC3H3+O2=CH2CO+HCO    3.00E+10   0.0   2868.0   ! Miller 1992
//! D.K. Hahn, S.J. Klippenstein, J.A. Miller
//! "A theoretical analysis of the reaction between propargyl and molecular oxygen"
//! Faraday Discuss. 119 (2001) 79-100
pC3H3 + O2 <=> CH2CO + HCO	1.7045e+05	1.7	1500.96	0.0	0.0	0.0
//! Pauwels 1995
pC3H3 + O <=> CH2O + C2H      1.40E+14   0.0      0.0   0.0	0.0	0.0
//!pC3H3+H=C3H2+H2       5.00e+13   0.0   1000.0   ! Pauwels 1995
//!pC3H3+OH=C3H2+H2O     2.00E+13   0.0      0.0   ! Miller 1992
//!pC3H3+CH3=C3H2+CH4    2.00E+13   0.0      0.0   ! Marinov 1997
//!pC3H3+H(+m)=aC3H4(+m) 1.66E+15 -0.37      0.0   ! Marinov 1996 
//!   LOW / 3.36E+45 -8.52  6293.0  /		    ! Kiefer 1995 
//!   H2O/5.0/ H2/2.0/ CO2/3.0/ CO/2.0/ O2/2.0/ C2H2/2.0/
//!pC3H3+H(+m)=pC3H4(+m) 1.66E+15 -0.37      0.0   ! Marinov 1996 
//!   LOW / 8.78E+45 -8.9   7974.0 /	            ! Kiefer 1995 
//!   H2O /5.0/ H2/2.0/ CO2/3.0/ CO/2.0/ O2/2.0/ C2H2/2.0/
//! Pauwels 1995
C3H2 + O2 <=> HCCO + CO + H      2.00E+12   0.0    1000.0 	0.0	0.0	0.0 
//!C3H2+O=C2H2+CO         1.00E+14   0.0       0.0  ! Pauwels 1995
//! Miller 1992
C3H2 + OH <=> C2H2 + HCO       5.00E+13   0.0       0.0  0.0	0.0	0.0

// Matheu 2003
C3H7-1 <=> C3H7-2              3.56E+10   0.88      37285.0   0.0 0.0 0.0

   
